"OTU","Sample","Abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0010",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0017",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0006",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0023",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0005",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0015",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0002",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0028",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0025",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0004",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0003",0,"teria","micutes","stridia","istensenellales","istensenellaceae","istensenellaceae_R-7_group"
"d15673a98765008fa157068b760bee52","S00PP-0015",0,"teria","micutes","stridia","illospirales","bacterium]_coprostanoligenes_group","bacterium]_coprostanoligenes_group"
"d15673a98765008fa157068b760bee52","S00PP-0017",0,"teria","micutes","stridia","illospirales","bacterium]_coprostanoligenes_group","bacterium]_coprostanoligenes_group"
"d15673a98765008fa157068b760bee52","S00PP-0027",0,"teria","micutes","stridia","illospirales","bacterium]_coprostanoligenes_group","bacterium]_coprostanoligenes_group"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0002",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0001",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0009",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0007",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0004",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0003",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0006",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0029",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0030",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0005",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0026",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0017",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0027",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0020",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0008",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0018",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0021",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0013",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0028",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0019",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0016",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0025",0,"teria","micutes","stridia","stridiales","stridiaceae","stridium_sensu_stricto_1"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0020",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0022",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0021",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0001",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0004",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0007",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0030",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0015",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0003",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0023",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0019",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0016",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0002",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0029",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0017",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0008",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0026",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0005",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0006",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d4055296c3bb8a48a9b37dc101c71f01","S00PP-0028",0,"teria","teroidota","teroidia","teroidales","teroidales_RF16_group","teroidales_RF16_group"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0028",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0022",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0003",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0023",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0026",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0020",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0029",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0009",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0004",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0005",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0018",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0006",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0027",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0025",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0016",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0017",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0030",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0015",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0008",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0002",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0012",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0007",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0019",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0014",0,"teria","micutes","illi","oleplasmatales","oleplasmataceae","eroplasma"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0006",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0012",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0007",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0013",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0009",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0008",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0015",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0016",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0021",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0020",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0017",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0027",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0028",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0024",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0018",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0019",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0026",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0022",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0025",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0011",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0029",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0004",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0030",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0023",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0005",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0002",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"d7bcd2d5d73140edaa58294326db404e","S00PP-0003",0,"teria","micutes","illi","sipelotrichales","sipelotrichaceae","osiella"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0005",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0022",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0004",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0025",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0013",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0020",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0002",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0023",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0003",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0014",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0030",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0011",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0016",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0027",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0029",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0001",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0017",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0010",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0006",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0021",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0009",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0028",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
"db9648e6ade64e0be703e995a1abf24c","S00PP-0008",0,"teria","teroidota","teroidia","teroidales","ultured","ultured"
